id,mes,score
329427a7,July,53.342655181884766
329671ef,July,26.862524032592773
3299a369,July,67.47919464111328
329f5682,July,30.26679801940918
32af301c,July,38.10847854614258
32b6d4f4,July,47.31680679321289
32bf07e2,July,32.06090545654297
32d00d9e,July,37.73403549194336
32d17ff6,August,22.00733757019043
32d3ec87,July,42.0941276550293
32e02365,July,20.223926544189453
32e0a3b7,July,51.31201934814453
32e19487,July,28.456186294555664
32e57e93,July,51.04876708984375
32e92a70,July,47.3947868347168
32f53774,July,29.808399200439453
33067785,July,44.55254364013672
330970e0,July,26.47214698791504
331173f5,July,66.36204528808594
331652fd,July,56.82542037963867
3320a6e0,July,38.749359130859375
3326128e,July,15.031364440917969
332683a0,July,34.76515197753906
3326bd02,July,30.767292022705078
3328b79a,August,30.394676208496094
33298ae7,July,29.82737159729004
332e99fb,July,37.18238067626953
33422090,September,29.206012725830078
334aeff5,July,32.10698699951172
334b4d42,July,44.4317512512207
3354dd4e,July,42.037418365478516
335b6705,July,40.19854736328125
336db944,July,37.685482025146484
3379ce05,July,23.257831573486328
337e262b,August,21.63414192199707
338c07ff,July,28.499122619628906
3399242d,July,37.95106506347656
339f7050,August,54.40030288696289
33a2663d,July,22.04530906677246
33a2cd6c,September,18.492774963378906
33b35478,July,56.19804763793945
33be0dd5,July,45.429779052734375
33c4a4d8,July,31.985671997070312
33c704f0,August,77.08325958251953
33d60a71,July,39.90593338012695
33d6fbd4,July,40.035003662109375
33e9c989,July,46.31144714355469
33ea947f,July,19.459226608276367
33f1bfbb,July,30.12640953063965
33f1c0ae,July,37.301544189453125
33f74475,July,29.452211380004883
33f74c29,July,43.55631637573242
33f8b6e3,July,21.673534393310547
34049ffb,July,60.24060821533203
3411cc89,July,50.84433364868164
341aab49,July,54.178279876708984
341d6dab,July,25.94044303894043
342c630d,July,33.295780181884766
342d02fe,July,40.54874801635742
342eac32,July,28.732898712158203
3434fac9,July,25.40615463256836
343e339b,September,25.851545333862305
3440f4d7,July,18.308162689208984
3447f528,July,27.904769897460938
3451bc2f,July,36.438602447509766
3453e18f,August,19.6428165435791
3455063b,July,35.21248245239258
34579c5a,July,41.525604248046875
34604709,July,24.482664108276367
34607244,July,63.35341262817383
346ecd75,July,31.5488338470459
3482cc11,July,21.757091522216797
348772e9,September,17.04069709777832
349c35d6,July,31.09076499938965
34a312bb,July,37.664886474609375
34b1b91c,August,33.3316764831543
34c18d9e,August,16.948652267456055
34ce00b4,July,36.51353073120117
34e2d524,August,30.425617218017578
34e4480d,July,26.24472427368164
34ee365d,July,45.9330940246582
34f6b292,August,29.35570526123047
34f8c8f6,July,19.440767288208008
3512debe,July,30.189041137695312
351be62a,September,16.424297332763672
351e7f32,July,36.356204986572266
3524c5de,August,33.1909294128418
353a81e7,July,34.36796188354492
353ad961,July,13.267011642456055
353d74f2,July,43.59762954711914
354d23ac,July,23.692699432373047
35533824,August,19.672466278076172
3556b14b,July,28.86294174194336
3560b484,July,38.319061279296875
356114e2,July,17.04691505432129
357a996e,September,22.867389678955078
357adb76,July,69.70189666748047
357d2095,July,24.763492584228516
35b4bb1e,July,13.498653411865234
35cb0400,July,39.4340705871582
35e67e33,August,14.105711936950684
35e70c91,August,24.169593811035156
35e80d0d,July,21.237070083618164
35f1b146,August,19.250471115112305
35f65bd4,July,25.994232177734375
36157ac8,July,21.941688537597656
36175111,July,41.826393127441406
361c1e75,July,38.564510345458984
36285e08,July,30.498132705688477
363aad37,July,40.469947814941406
363f17fd,July,44.133628845214844
364c7efe,July,27.7373046875
36530172,July,28.863250732421875
3654dc2a,July,21.08580780029297
3660eabd,July,22.962080001831055
366ef5bf,August,46.863006591796875
367bc92c,September,42.576560974121094
3684b245,July,24.650304794311523
368cfbea,July,29.826627731323242
36917189,July,25.244104385375977
369b577d,July,80.28926086425781
36a8ed58,July,30.056711196899414
36ad1093,July,24.786243438720703
36bb6861,July,50.5794677734375
36bf3cc8,August,43.89313507080078
36bf5cd1,July,11.92750072479248
36c3339b,July,20.92929458618164
36c3c39b,September,20.293031692504883
36cf8630,July,20.18811798095703
36d0054b,July,18.236713409423828
36d03fb3,July,55.0880241394043
36dc0542,July,44.5171012878418
36ea0203,July,50.621070861816406
36ed7bf2,July,44.641719818115234
36f29089,July,45.02992248535156
36fd36ae,July,26.777996063232422
36ffec02,July,34.31209182739258
37009624,July,15.919672966003418
3701066f,July,26.51915740966797
3702324b,July,36.00055694580078
370356cd,July,33.23906707763672
3708e7f5,July,17.318531036376953
370a9c77,July,37.97201156616211
3719b26c,July,30.468976974487305
371eb389,July,29.68926239013672
372101d7,July,12.207794189453125
372145f4,July,31.01741600036621
37233043,August,47.32843017578125
372bc81e,July,17.180908203125
372d2433,July,26.785009384155273
37393f9d,August,16.95583152770996
374257a7,July,44.99895095825195
375f7201,July,47.442970275878906
37608bfd,July,37.091575622558594
3773ee87,July,42.739906311035156
3779bcee,July,41.02406692504883
3780c71c,July,32.64990234375
3782f7fc,August,38.31229782104492
3785a52e,July,26.223363876342773
37940549,July,45.654842376708984
3795231b,August,73.6254653930664
379c2e2a,July,22.86747169494629
37a66587,July,38.83144760131836
37ab0b42,July,29.526721954345703
37af0bb5,July,32.76340103149414
37b114e5,July,29.684038162231445
37b7071e,July,23.090158462524414
37bab0e9,July,35.82052230834961
37bf83ce,July,37.53104019165039
37caaea4,July,36.545047760009766
37d04f06,July,46.57349395751953
37d1e322,July,44.44876480102539
37dd659d,July,28.99980926513672
37e0c214,July,29.548341751098633
37e5022d,July,44.75041580200195
37e5384d,July,25.377914428710938
37ebe6c3,July,23.396953582763672
37ee5712,August,31.420549392700195
37ef2975,July,23.00968360900879
37f6302f,July,24.47117042541504
380d96a5,August,14.60544204711914
38107a51,July,41.937164306640625
38118e4f,July,38.966644287109375
3813d224,July,36.45398712158203
3820b80f,July,25.060087203979492
38276f1f,July,44.94068908691406
382c7860,July,50.925025939941406
38309c70,July,20.71712875366211
383584be,July,24.36113929748535
38395dc8,July,39.01520538330078
383dabdc,July,25.524620056152344
383e6624,July,31.536325454711914
383f34d3,August,47.539222717285156
3844979b,July,29.9444580078125
384e5ba9,July,31.822269439697266
38511d80,August,26.388999938964844
3864f956,July,30.107168197631836
38720139,July,16.967845916748047
387817bd,July,24.568742752075195
388e97c6,August,19.007129669189453
38980c52,July,58.90999221801758
389c8177,July,19.036222457885742
38a76e6f,July,25.21466636657715
38aac3a8,September,15.635550498962402
38b35fbf,September,23.605892181396484
38c1ff72,July,31.62871742248535
38d42130,July,57.70139694213867
38d6d836,July,17.036088943481445
38d9979d,July,19.431962966918945
38da6fb7,July,23.10967445373535
38e81607,July,33.296199798583984
38e926b9,July,13.748071670532227
38f0daca,August,29.732954025268555
38f749ad,July,53.644771575927734
38f8d98f,July,45.98464584350586
38fcd9a5,July,23.94437599182129
38ff6f05,August,26.73106575012207
3914f382,August,26.39966583251953
391fa553,July,40.256683349609375
39227473,July,29.51760482788086
3924c695,September,16.851024627685547
392c708d,August,29.47590446472168
393bb29e,July,49.90155792236328
393feca4,July,31.8554744720459
394f7962,July,29.913650512695312
395d2e40,July,29.02901840209961
39624169,July,37.196502685546875
3965ad40,July,35.348365783691406
39692edf,August,32.012840270996094
396d2d93,July,68.43545532226562
396f9b77,September,24.8542537689209
3970c11e,August,43.00323486328125
3975a80c,July,31.963464736938477
399068ad,August,20.058794021606445
39a4db77,July,26.93462371826172
39a5c6f2,July,20.469778060913086
39a7dd38,July,24.932031631469727
39b1d2b5,July,27.328336715698242
39c375bd,August,25.006134033203125
39dbe870,July,28.951995849609375
39e7587f,July,29.669572830200195
39eb83f4,July,20.58051109313965
39f0f7a4,July,20.332901000976562
39f1e70f,July,49.22942352294922
39f6d1b5,July,34.14788055419922
39fcc064,July,30.24728775024414
3a019b49,August,66.57776641845703
3a0b07ec,August,26.76810073852539
3a0c7af9,August,52.096012115478516
3a134651,July,25.65717315673828
3a1e1537,July,28.915969848632812
3a25003c,July,34.091041564941406
3a275c9c,July,34.182044982910156
3a3398df,July,27.514558792114258
3a35bbb0,July,22.536806106567383
3a369b6e,July,32.864566802978516
3a38b65d,July,68.57774353027344
3a3c6902,July,20.569684982299805
3a45e4d5,August,17.773962020874023
3a48a243,July,45.67864227294922
3a4c1035,July,19.1259822845459
3a4e9d91,July,32.182701110839844
3a600099,July,32.228248596191406
3a75c69e,July,60.40729522705078
3a7895bf,July,31.611967086791992
3a7c173e,July,23.778913497924805
3a81cc39,August,22.204408645629883
3a82422a,July,35.41524124145508
3a9931d3,July,37.325889587402344
3a9cc1b1,August,19.07178497314453
3aa2c99e,July,17.19046401977539
3aa8c9da,July,10.614826202392578
3ab08b40,July,20.890663146972656
3ab3dba4,July,49.9839973449707
3abc0182,August,53.2757568359375
3abcf82c,July,42.57240295410156
3abedf50,July,22.93622398376465
3ace6682,July,18.634899139404297
3ad523a5,July,28.005271911621094
3adb643e,August,15.71402645111084
3ae4288f,July,29.14421844482422
3ae4a53e,September,17.512508392333984
3af22ef9,July,35.3396110534668
3afdd891,August,22.27618980407715
3b04ca86,July,42.784976959228516
3b1b1959,July,52.73002243041992
3b209d0f,July,19.933929443359375
3b20ab0e,July,22.5582218170166
3b28d7e9,July,21.74884605407715
3b2d1fc6,July,69.61319732666016
3b3035f4,August,40.550331115722656
3b3ac02c,July,38.64892578125
3b41c3cb,July,54.680912017822266
3b495c98,July,18.6416015625
3b5497d2,July,15.344263076782227
3b5bb402,July,25.35776138305664
3b5c0337,July,80.21344757080078
3b648bb6,July,59.03791046142578
3b69ca4d,August,19.805910110473633
3b6d7a47,July,55.59091567993164
3b75f460,July,34.339683532714844
3b78ea53,July,16.558626174926758
3b9d6239,July,36.88983154296875
3b9dffa9,July,25.860027313232422
3bb212f8,July,40.41487121582031
3bba4700,July,27.469572067260742
3bbba03c,August,31.768646240234375
3bc79488,July,26.884042739868164
3bc9c680,August,23.117483139038086
3be0a0f8,July,36.11540985107422
3bf12287,July,27.46422576904297
3bfd92d1,July,36.63924026489258
3c015e3d,July,31.327863693237305
3c019d94,July,25.83910369873047
3c0e42ba,July,36.16402816772461
3c110917,July,35.944175720214844
3c15bf54,July,27.90546417236328
3c18e6b3,August,16.67275047302246
3c1aa99c,July,62.5476188659668
3c1e340c,July,45.379150390625
3c24134f,July,38.17179870605469
3c26db33,July,28.90216064453125
3c2e36a9,July,30.438800811767578
3c35267d,July,44.50914001464844
3c541279,August,21.139013290405273
3c5b7f88,July,36.956851959228516
3c5ecf6a,July,46.437538146972656
3c664fb2,September,61.03907775878906
3c70083a,July,51.54375457763672
3c7699c6,July,54.93119430541992
3c7a61b1,July,26.19953155517578
3c7da387,July,28.27739715576172
3c829b43,July,33.9093132019043
3c833f19,July,28.884788513183594
3c900324,July,27.599294662475586
3c9b460b,July,34.04562759399414
3c9fa27e,July,41.97705841064453
3ca51334,August,37.242149353027344
3cb34d3e,July,49.60670852661133
3cb5e1e7,July,27.941673278808594
3cc1fa66,July,40.9146842956543
3cc5da09,July,44.88098907470703
3ccb137d,September,27.65863037109375
3ccb1bed,July,11.818608283996582
3ccd2858,July,53.80200958251953
3ccfcac5,August,39.5270881652832
3cd67bb3,August,20.65468978881836
3ce020fe,July,37.130821228027344
3d0595d9,July,18.93727684020996
3d2b417e,July,53.247039794921875
3d3bb1e1,August,30.394906997680664
3d443c48,July,28.399085998535156
3d6bbf6a,August,27.66049575805664
3d6e2895,July,24.281360626220703
3d715d11,July,44.10011672973633
3d80dc63,July,26.902469635009766
3d81088f,July,22.903900146484375
3d83c7cf,July,41.52568435668945
3d8654dc,August,23.833467483520508
3d8a588b,July,17.384990692138672
3d917c72,August,16.291183471679688
3d91974f,July,15.51778507232666
3d927d60,July,22.021411895751953
3d92ead9,July,41.68284225463867
3d9aa256,July,25.690961837768555
3dadddf4,July,55.932979583740234
3db64bde,July,24.922557830810547
3dbd8016,July,28.38484001159668
3dd26b0e,July,37.76960754394531
3ddd8980,July,47.69195556640625
3de1eee3,August,24.294309616088867
3de50bef,August,32.88536834716797
3df541d5,July,38.2576789855957
3e084ff3,August,23.349393844604492
3e0e7471,July,39.65587615966797
3e227d38,July,50.54268264770508
3e398cfe,July,75.5381088256836
3e3ca84c,July,22.8345890045166
3e4083e7,July,37.251197814941406
3e448cab,July,24.82210350036621
3e4eba43,July,14.624248504638672
3e4f22b4,July,18.974117279052734
3e587454,July,39.046634674072266
3e59e4c2,July,45.92228317260742
3e60d5b7,July,27.85747528076172
3e656753,July,32.83552551269531
3e664bc1,July,31.654064178466797
3e69bea5,July,24.9370174407959
3e773f07,August,37.17514419555664
3e89520f,July,21.111034393310547
3e92f8b5,July,29.381301879882812
3ea060fc,July,37.7749137878418
3ea8b964,August,18.983545303344727
3eb6d001,July,39.33568572998047
3ebc3f80,July,34.83802032470703
3ec56f19,July,38.44343948364258
3ecb1cea,August,63.69395446777344
3ed7ab4e,July,36.73590850830078
3ed7f7eb,July,36.700984954833984
3edf6904,July,25.28342056274414
3ee0afc1,July,39.20539474487305
3ee15830,August,32.7081413269043
3ee366e4,July,27.564720153808594
3eeffa8a,July,34.39447021484375
3ef07a1c,July,48.72828674316406
3ef1ca72,July,35.34823989868164
3efcec97,July,32.47981262207031
3efefb8f,July,29.272729873657227
3f0acb13,August,22.782197952270508
3f0cdf0e,August,38.66282653808594
3f0f61ea,July,37.058563232421875
3f101582,July,31.22687339782715
3f106ab9,July,49.95295715332031
3f16f550,August,19.48727035522461
3f2e01a6,August,20.63875961303711
3f37ed1a,July,18.843645095825195
3f3c2a5e,July,45.57270431518555
3f3f3982,August,31.84372901916504
3f423d5d,August,76.08511352539062
3f55ebf7,July,48.04640579223633
3f56d3a1,September,87.95223999023438
3f5bfa44,July,25.088703155517578
3f5cd364,July,24.420495986938477
3f639fed,July,31.36720085144043
3f6a3a6f,August,24.28775405883789
3f6f2593,July,33.749080657958984
3f7440eb,July,47.172760009765625
3f858b6e,July,28.19532585144043
3f8f6ebe,July,28.857900619506836
3f91c6af,August,30.90023422241211
3f94776d,July,27.15304183959961
3f94ce9d,July,29.806961059570312
3f97bcee,July,20.692012786865234
3f98f3ce,August,33.67558670043945
3f9cc4d1,August,22.452943801879883
3fa7a239,July,35.826560974121094
3fabee22,July,74.61658477783203
3fb07261,August,20.667110443115234
3fbc9084,August,42.25788879394531
3fca9ea6,July,24.827880859375
3fd080a9,July,42.78323745727539
3fd863ed,July,24.404367446899414
3fe17435,August,22.50179100036621
3fe3dc5a,July,37.31203842163086
3fe599bd,August,31.924755096435547
3fe7adf3,July,25.7244930267334
3fee73a1,July,19.431718826293945
3ff95cac,July,51.09026336669922
40073991,July,31.2679386138916
400da71a,July,27.180816650390625
401b6970,July,36.45635223388672
4024f6a0,July,37.83644485473633
40281e9e,September,28.114288330078125
402976a1,July,23.254411697387695
402e7cf6,July,25.29412078857422
4041dfeb,July,24.250446319580078
40441221,July,24.185916900634766
404571ba,July,14.822484016418457
4045c33d,August,43.203826904296875
4058e7ff,July,28.566059112548828
406cbaf4,July,35.9708366394043
40754371,August,21.196897506713867
4079f0fa,July,29.50833511352539
4086155d,August,34.5584602355957
4088a3d8,July,22.200212478637695
408f496e,July,29.530071258544922
40a1c7a1,July,15.05905818939209
40a6b281,August,20.554363250732422
40ad8ced,July,40.656192779541016
40b50fd1,July,40.932403564453125
40b6128d,July,46.42708969116211
40b78e2a,July,46.808677673339844
40c60467,July,28.321800231933594
40cd949c,July,24.72752571105957
40d80a04,August,39.10779571533203
40dc5dcc,July,39.518856048583984
40dedb6a,July,44.22362518310547
40ed4937,July,31.361217498779297
40f6838d,July,26.636011123657227
40f904e8,July,38.588993072509766
40fde08e,July,23.419179916381836
40fe1f22,July,18.66427993774414
4106986f,July,31.29949378967285
4107c686,August,33.827903747558594
412b481a,July,33.09368896484375
41341ab4,July,57.92533874511719
4135f989,July,38.43467330932617
4140386a,July,48.83738327026367
4144a6ac,July,21.483373641967773
414a1956,July,41.70313262939453
414eab84,July,47.27798080444336
4155e20f,July,19.074743270874023
4169666c,July,20.567319869995117
4171f6ff,August,26.550750732421875
417cf113,July,60.09632873535156
41873b53,July,33.014869689941406
41892129,July,31.129682540893555
418bb2c8,July,24.57592010498047
41a2369c,July,22.274587631225586
41a6fdf4,July,60.59156799316406
41c29144,August,50.77934265136719
41c58b60,July,25.92304801940918
41ccaa73,July,51.562686920166016
41dbfaed,July,33.408512115478516
41f4b253,July,28.53820037841797
41f5dfbd,July,39.559600830078125
4209a502,July,62.817806243896484
420d9905,August,34.53272247314453
4212b71d,August,48.03702926635742
42138c5e,July,52.46944046020508
4219840d,July,37.054935455322266
42252aa2,July,40.72577667236328
4225f957,July,19.381053924560547
422f376b,July,33.511959075927734
4235d67c,July,26.57391929626465
4236bb10,July,36.06201934814453
4245e159,August,28.88665771484375
424b6a4f,July,37.20494079589844
42587bf5,July,45.421966552734375
425befdf,July,58.03506851196289
4268ea71,July,24.24471092224121
42784032,July,26.10030746459961
428dc018,July,38.381629943847656
429526aa,July,15.658441543579102
4297297b,July,30.832168579101562
429e5bca,July,50.77815246582031
42a52fa9,July,56.037322998046875
42a8a441,August,63.87773132324219
42b5ac06,July,41.340084075927734
42b64b34,July,28.251245498657227
42b873cf,July,32.82263946533203
42baa73b,July,46.79717254638672
42bd8067,July,46.82233428955078
42bf3570,July,28.933591842651367
42d10eb5,July,43.826045989990234
42e51f70,July,41.494632720947266
42e60254,July,27.800065994262695
42e6ff0f,September,20.82830810546875
42f5eaba,July,23.811717987060547
42fbced2,August,19.776138305664062
4301391f,July,50.649295806884766
43026810,July,64.00657653808594
4317a3e0,July,14.955479621887207
43228b93,July,38.056880950927734
43288b47,July,24.780071258544922
43396963,July,55.568092346191406
433cb525,August,32.11821365356445
433d1d24,July,32.57020568847656
433e3dd6,July,42.4660758972168
43481cbb,July,39.39324951171875
4349e613,July,34.76652145385742
4363d4be,July,52.84840393066406
436a4440,July,48.80470657348633
436c7c16,August,40.40324020385742
436d1270,July,31.62592124938965
436d32bb,August,13.127080917358398
43738184,July,29.210783004760742
437471c0,July,37.0347785949707
437f132f,August,25.394216537475586
4384f1eb,August,16.500484466552734
439247e7,July,32.26490020751953
4393c7c8,July,35.71147155761719
4393faa3,July,27.560598373413086
439b9ac9,July,53.534812927246094
43aa70a2,August,24.713773727416992
43c17e8b,July,43.085044860839844
43c91435,July,23.21822166442871
43cbeab1,July,21.277137756347656
43d1bb0f,July,36.32173156738281
43d681f2,July,80.27571105957031
43dae5e2,July,29.924650192260742
43e2b7be,July,25.02791404724121
43f046e9,July,26.746423721313477
43f719cc,July,28.926477432250977
43f98318,July,42.22818374633789
43fb066a,July,29.821006774902344
44029146,July,19.411996841430664
4408e972,July,39.684425354003906
44091292,July,25.13585662841797
4419577e,July,15.370906829833984
441d0238,July,46.7630500793457
44248a6c,September,16.32185173034668
4433979f,July,23.6664981842041
4435b6d0,July,36.810447692871094
443e8e66,July,47.519004821777344
44488db9,July,38.61071014404297
44516e8c,July,35.16443634033203
445e22c2,August,41.72841262817383
445f51be,July,39.93684005737305
445fe815,August,20.277246475219727
4461b6f5,July,27.338167190551758
446b58c8,July,36.68437194824219
446e1881,August,46.0655517578125
44739687,July,20.792051315307617
4497468f,July,57.17054748535156
4497aa39,July,33.718772888183594
44992f80,July,17.456680297851562
44ab1be0,July,23.1660099029541
44ad41fe,July,18.136505126953125
44afa366,August,20.28205108642578
44bdcbcc,August,33.17344665527344
44c1e0c6,July,32.665740966796875
44c38b32,July,31.868404388427734
44d0a7f1,July,38.30107116699219
44d3d930,August,49.26018142700195
44d6ea56,July,41.26062774658203
44d9b4fd,July,21.256378173828125
44dec881,July,18.70323371887207
4507bbbf,July,28.82792854309082
450c0d79,July,17.785036087036133
451348aa,July,52.070186614990234
45282a9c,September,34.1253662109375
452d2f39,July,31.8786563873291
45386ff6,July,24.26525115966797
45419504,July,18.614885330200195
454f30ea,August,21.63790512084961
4566bc2d,July,32.1335334777832
4576af7b,July,56.210609436035156
4583cd81,July,23.3339900970459
458541ea,July,42.35750198364258
459059d9,July,60.120941162109375
4595055c,July,45.4737548828125
45a1d72f,July,24.405742645263672
45a3750e,July,28.542823791503906
45a49e63,July,35.82756423950195
45a750e2,July,26.245418548583984
45ad12f6,July,46.426551818847656
45bbbdbf,August,36.938560485839844
45be533b,July,41.26364517211914
45c2b1b6,July,23.02800941467285
45c5ce4e,July,44.63983917236328
45c699eb,July,37.544334411621094
45d54971,July,32.15427780151367
45d5a72e,July,17.919971466064453
45d8093e,July,19.721181869506836
45e009f3,August,46.957393646240234
45e253e2,July,35.628150939941406
45ead40e,July,43.197174072265625
45f4dff5,August,13.641860008239746
45fb7068,August,25.384286880493164
4602ada5,July,41.089744567871094
460a7643,August,57.10480880737305
46108a8a,July,36.03713607788086
4611aa55,July,31.004776000976562
4618c2da,July,60.22661590576172
461cedae,August,29.041629791259766
462b919f,July,43.7634391784668
462e7539,July,21.38697624206543
4638c127,August,36.36943817138672
46427bf4,July,42.40704345703125
46450933,August,19.59627342224121
4645a6e4,July,54.50126266479492
46471e86,August,34.434383392333984
4668bfe6,July,36.937442779541016
467130bd,July,16.409236907958984
467d1c5e,July,23.839380264282227
467fd450,August,15.516528129577637
46899a4f,September,6.080173015594482
468f17b8,July,58.36016082763672
4692563f,July,23.035921096801758
46a18265,July,39.34382629394531
46aacb73,July,43.00426483154297
46aba72c,July,17.386011123657227
46b1088c,July,27.656034469604492
46b913de,July,36.265384674072266
46bbb89c,July,36.74884033203125
46c420a9,July,27.88621711730957
46c47554,August,45.71025848388672
46ca4055,July,45.42385482788086
46cc7b61,July,24.671218872070312
46d00abc,August,21.006513595581055
46d1fe79,July,21.92226791381836
46e3b829,August,44.28102493286133
46ea0d52,August,24.36075210571289
46f4332d,July,24.391036987304688
470864c8,July,53.2602424621582
470b00e2,July,28.28386688232422
4710730c,August,58.477840423583984
471760f4,July,29.080123901367188
4723c0dc,August,30.405967712402344
4741007f,September,24.066221237182617
475474c4,July,27.62883949279785
475e03f0,July,37.67790603637695
476b4b9e,July,32.25728988647461
476ffe21,July,17.4487247467041
477c3997,July,40.25545883178711
4785307f,July,31.134611129760742
478732b0,July,40.87604522705078
478e12c2,July,38.277374267578125
478ea4df,July,33.9244499206543
4790ee95,July,31.3548641204834
479938e1,July,39.30384063720703
47be6b53,July,54.210350036621094
47be8408,July,44.48604202270508
47c17292,July,65.78150939941406
47c27abb,July,29.328760147094727
47c6be30,August,17.385704040527344
47d1b790,July,44.74018859863281
47e90bb4,July,36.981536865234375
47ea627f,July,40.38173294067383
47f80ee5,July,32.706214904785156
47ff4523,July,52.85067367553711
4803a402,July,43.449920654296875
4805c945,August,41.11046600341797
4811bd19,July,76.42317962646484
4813511a,July,32.38258743286133
48160bdb,July,31.29364776611328
48209547,July,20.13920783996582
48232773,August,33.5400505065918
482bc2f9,July,29.537858963012695
482fbb62,July,48.93001937866211
483dcc75,August,22.32474136352539
4847ed33,July,35.811580657958984
484dd557,July,39.479373931884766
4852ef1e,July,30.31159019470215
48656349,July,35.15038299560547
4865e48d,July,26.553476333618164
48697010,July,27.020273208618164
486c3ad0,July,61.332176208496094
486c742b,July,28.0618839263916
486d18ff,July,44.11111831665039
487352ff,July,33.27036666870117
48749d89,July,88.33206176757812
4876a672,July,50.60885238647461
487759a6,July,14.540288925170898
4877a82c,August,26.71877670288086
4878f9cd,July,50.83481216430664
487f3afe,July,13.975301742553711
4883fda1,July,26.135055541992188
488fd059,July,34.776222229003906
48910077,July,25.48031997680664
4894d6c1,September,20.572368621826172
4899ae4b,August,22.39186668395996
489e89d5,July,16.11822509765625
489f214f,August,26.815292358398438
48a4cace,July,26.07958984375
48b94dd6,July,28.910449981689453
48bf8975,July,119.72745513916016
48bfa2d4,July,44.29252243041992
48c13286,July,40.119873046875
48c27a50,July,19.307010650634766
48c77d83,August,19.71249008178711
48ccea46,July,21.120466232299805
48d251d0,August,44.22224426269531
48dcaf51,July,34.348716735839844
48e9a33d,August,27.602996826171875
48ee7c9f,July,15.294818878173828
48efcc11,July,47.48102951049805
48f66fe6,July,34.547359466552734
4905177d,July,47.560420989990234
490fb911,July,20.48482894897461
492c662e,July,31.378910064697266
4936b2a0,July,16.34311866760254
493eb6f4,July,29.58147621154785
494083cb,July,39.50803756713867
49411598,July,33.542354583740234
49469d57,July,43.23469161987305
4951bfd3,August,46.65557861328125
49557739,July,21.99612808227539
49695022,July,17.418947219848633
496e7cde,July,16.574121475219727
497b4585,July,30.69890022277832
497b7d5f,July,41.403629302978516
497db42b,July,19.716991424560547
49852b16,July,43.580482482910156
49893cc2,July,41.348365783691406
4989ac26,August,38.9030647277832
49902696,July,37.2644157409668
4999304b,July,18.46693229675293
499b075f,July,50.20198059082031
49a45b5a,September,32.87056350708008
49a5d975,July,15.623148918151855
49a613a9,July,34.659915924072266
49a82e19,July,42.90985870361328
49aa10ab,July,17.47222900390625
49abd286,August,40.90754699707031
49b4a985,July,15.15248966217041
49c61083,July,16.231094360351562
49c9a8f8,July,29.751331329345703
49ca058e,August,37.07249450683594
49cec594,July,22.781917572021484
49e88799,July,42.47703552246094
49ef2836,July,22.907608032226562
49f00d7b,July,29.546947479248047
4a262415,July,31.20439338684082
4a298b48,July,15.037921905517578
4a2a76f7,July,45.918819427490234
4a2ecf26,August,50.71821212768555
4a34295b,July,17.925800323486328
4a361f0b,July,39.616546630859375
4a374c1a,July,34.957767486572266
4a3a4a14,July,24.809986114501953
4a408699,July,52.58259582519531
4a50059a,July,48.091644287109375
4a574f23,August,23.84712791442871
4a6067b0,July,19.746795654296875
4a6680c1,July,43.25902557373047
4a6e2db9,July,43.869407653808594
4a7c9451,July,37.212032318115234
4a81cccd,August,19.833454132080078
4a8476d7,July,23.329124450683594
4a89a571,July,53.71881866455078
4a91b6fd,August,32.209999084472656
4a96b2a7,August,35.904579162597656
4aa3f794,August,39.2585563659668
4aa639ec,August,18.910720825195312
4aad0c6e,August,125.5749740600586
4abb5df5,July,25.960723876953125
4abdf19f,August,42.75672149658203
4abeab14,August,19.537155151367188
4ade1432,July,51.20786666870117
4ae8ba78,July,49.37255859375
4aeca8e3,July,34.551063537597656
4aefa4c5,July,29.674753189086914
4afe30d7,July,37.37582015991211
4b0eedce,July,22.380083084106445
4b159655,July,52.411258697509766
4b181c15,July,21.1997013092041
4b236c3f,August,14.176376342773438
4b342ceb,July,36.02332305908203
4b3542ba,September,15.412394523620605
4b66b4f7,July,22.998485565185547
4b6ad2ed,July,35.508182525634766
4b8170e2,September,13.024247169494629
4b8d1dfd,July,31.49085235595703
4b8ed3ed,July,31.45851707458496
4b959c50,July,20.433927536010742
4ba26626,July,23.373620986938477
4ba93143,August,23.98715591430664
4bae0cde,July,23.536344528198242
4baf52b5,July,46.26907730102539
4bbfa883,July,40.690818786621094
4bc0c457,July,14.48408317565918
4bc822fc,July,16.913602828979492
4bc9f13e,July,62.760650634765625
4bd1c588,July,22.788440704345703
4bd91a9a,July,79.93490600585938
4bf322eb,July,50.86775207519531
4bfeeada,July,23.360538482666016
4c01fb8e,July,45.99190902709961
4c042d49,August,25.114526748657227
4c05ae93,July,39.30482864379883
4c0f1700,July,41.59479904174805
4c1b37f8,July,32.94540786743164
4c215f38,July,31.8712215423584
4c268cf7,July,42.808536529541016
4c2744cb,August,28.605241775512695
4c2bb652,July,35.05861282348633
4c2c9093,July,43.814048767089844
4c2da063,August,33.17268753051758
4c2e2f1b,July,23.35780143737793
4c2f6bf0,July,35.208953857421875
4c33c5ff,August,26.489444732666016
4c36428a,July,28.626283645629883
4c380d32,July,30.950593948364258
4c3bb7b5,July,31.628137588500977
4c3cc3ab,July,26.27058982849121
4c3fe35e,August,29.725921630859375
4c44b2c2,July,21.19853401184082
4c4c175f,July,29.124643325805664
